version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.12.0b1,binarytrees_compatible_all.py 21,10,1690315208,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5836.9 MiB,4247.5 MiB,5710.6 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,11,1690315209,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5836.9 MiB,4247.5 MiB,5710.6 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,12,1690315210,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,13.2,0.8,0.0,85.3,0.0,0.0,0.8,0.0,15795.0 MiB,5836.9 MiB,4247.4 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,13,1690315211,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5836.9 MiB,4247.4 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,14,1690315212,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,13.7,1.5,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5837.4 MiB,4246.9 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.5 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,15,1690315214,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5837.6 MiB,4246.6 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,16,1690315215,469765,python,23680,14448,7400,93.8,0.1,355,2,304,49,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15795.0 MiB,5837.1 MiB,4247.1 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.3 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,17,1690315216,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5837.4 MiB,4246.9 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,18,1690315217,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,12.6,1.6,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5836.4 MiB,4247.8 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,19,1690315218,469765,python,23680,14448,7400,100.0,0.1,355,2,304,49,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5836.5 MiB,4247.8 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,20,1690315219,469765,python,23680,14976,7400,100.0,0.1,355,2,304,49,0,12.6,0.8,0.0,85.8,0.8,0.0,0.0,0.0,15795.0 MiB,5836.5 MiB,4247.8 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,21,1690315221,469765,python,23680,15240,7400,100.0,0.1,355,2,304,49,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5836.2 MiB,4248.0 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.4 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,22,1690315222,469765,python,24704,15504,7400,100.0,0.1,355,2,304,49,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5836.0 MiB,4248.3 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,23,1690315223,469765,python,24704,16032,7400,93.8,0.1,355,2,304,49,0,13.8,1.5,0.0,84.6,0.0,0.0,0.0,0.0,15795.0 MiB,5836.2 MiB,4248.0 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.4 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,24,1690315224,469765,python,25728,16296,7400,100.0,0.1,355,2,304,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5836.5 MiB,4247.8 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,25,1690315225,469765,python,25728,16824,7400,100.0,0.1,355,2,304,49,0,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5836.7 MiB,4247.5 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,26,1690315226,469765,python,25728,17088,7400,100.0,0.1,355,2,304,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5836.7 MiB,4247.5 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,27,1690315228,469765,python,26752,17352,7400,100.0,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5836.7 MiB,4247.5 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,28,1690315229,469765,python,26752,17880,7400,100.0,0.1,355,2,304,49,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5836.7 MiB,4247.5 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,29,1690315230,469765,python,26752,18144,7400,100.0,0.1,356,2,305,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5836.7 MiB,4247.5 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,30,1690315231,469765,python,27776,18408,7400,100.0,0.1,356,3,304,49,0,13.8,0.8,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5837.0 MiB,4247.3 MiB,5710.7 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,31,1690315232,469765,python,25728,16732,7400,100.0,0.1,356,2,305,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5839.2 MiB,4245.0 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10758.4 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,32,1690315233,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.7,1.5,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5838.9 MiB,4245.3 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10758.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,33,1690315235,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5838.9 MiB,4245.3 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10758.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,34,1690315236,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5838.9 MiB,4245.3 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10758.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,35,1690315237,469765,python,25728,16732,7400,100.0,0.1,355,3,303,49,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5838.7 MiB,4245.5 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,36,1690315238,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5838.5 MiB,4245.7 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,37,1690315239,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.8,0.8,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5838.2 MiB,4246.0 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.4 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,38,1690315240,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5838.2 MiB,4246.0 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.4 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,39,1690315242,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5838.2 MiB,4246.0 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.4 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,40,1690315243,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.7,1.5,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5838.5 MiB,4245.7 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,41,1690315244,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5838.2 MiB,4246.0 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.5 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,42,1690315245,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5838.0 MiB,4246.2 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,43,1690315246,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5837.5 MiB,4246.7 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,44,1690315247,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,13.0,2.3,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5837.5 MiB,4246.7 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,45,1690315249,469765,python,25728,16732,7400,93.8,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5837.7 MiB,4246.4 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,46,1690315250,469765,python,25728,16732,7400,93.8,0.1,355,2,304,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5837.7 MiB,4246.4 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,47,1690315251,469765,python,25728,16732,7400,93.8,0.1,355,2,304,49,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5837.7 MiB,4246.4 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.0 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,48,1690315252,469765,python,25728,16732,7400,93.8,0.1,355,2,304,49,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,5837.5 MiB,4246.6 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,49,1690315253,469765,python,25728,16732,7400,100.0,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5837.3 MiB,4246.9 MiB,5710.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,50,1690315254,469765,python,25728,16732,7400,93.8,0.1,354,2,303,49,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5837.3 MiB,4246.9 MiB,5710.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,51,1690315256,469765,python,25728,16992,7400,100.0,0.1,354,2,303,49,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5838.5 MiB,4247.0 MiB,5709.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.5 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,52,1690315257,469765,python,25728,16992,7400,100.0,0.1,354,2,303,49,0,13.4,0.7,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5838.5 MiB,4247.0 MiB,5709.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.5 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,53,1690315258,469765,python,25728,16992,7400,100.0,0.1,354,2,303,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5838.2 MiB,4247.2 MiB,5709.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,54,1690315259,469765,python,25728,16992,7400,100.0,0.1,354,2,303,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5838.2 MiB,4247.2 MiB,5709.5 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,55,1690315260,469765,python,25728,16992,7400,100.0,0.1,355,2,304,49,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5838.7 MiB,4246.9 MiB,5709.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,56,1690315261,469765,python,25728,16992,7400,100.0,0.1,355,2,304,49,0,13.8,0.8,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5838.7 MiB,4246.9 MiB,5709.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.7 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,57,1690315263,469765,python,25728,16992,7400,100.0,0.1,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5838.7 MiB,4246.9 MiB,5709.3 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,58,1690315264,469765,python,28800,20260,7400,100.0,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5835.8 MiB,4249.8 MiB,5709.4 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10753.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,59,1690315265,469765,python,28800,20260,7400,100.0,0.1,355,2,304,49,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5835.8 MiB,4249.8 MiB,5709.4 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10753.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,60,1690315266,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,5835.8 MiB,4249.6 MiB,5709.6 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.1 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,61,1690315267,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5835.8 MiB,4249.4 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,62,1690315269,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.1,0.8,0.0,85.4,0.8,0.0,0.0,0.0,15795.0 MiB,5836.1 MiB,4249.1 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.5 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,63,1690315270,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5836.3 MiB,4248.9 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,64,1690315271,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5836.6 MiB,4248.6 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,65,1690315272,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5836.8 MiB,4248.3 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.3 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,66,1690315273,469765,python,28800,20260,7400,100.0,0.1,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5836.6 MiB,4248.6 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,67,1690315274,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,5836.6 MiB,4248.6 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,68,1690315276,469765,python,28800,20260,7400,100.0,0.1,355,2,304,49,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5836.6 MiB,4248.6 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,69,1690315277,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5836.3 MiB,4248.8 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.8 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,70,1690315278,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15795.0 MiB,5836.1 MiB,4249.0 MiB,5709.8 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,71,1690315279,469765,python,28800,20260,7400,93.8,0.1,355,2,304,49,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,5836.1 MiB,4249.0 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,72,1690315280,469765,python,44160,35380,7400,93.8,0.2,355,2,304,49,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5823.8 MiB,4261.3 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10742.3 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,73,1690315281,469765,python,44160,35380,7400,100.0,0.2,355,2,304,49,0,13.3,1.5,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,5825.6 MiB,4259.5 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10744.1 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,74,1690315283,469765,python,44160,35380,7400,100.0,0.2,355,2,304,49,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,5825.1 MiB,4260.0 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10743.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,75,1690315284,469765,python,44160,35380,7400,100.0,0.2,355,2,304,49,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5825.1 MiB,4260.0 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10743.6 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,76,1690315285,469765,python,44160,35380,7400,100.0,0.2,356,2,305,49,0,13.7,1.5,0.0,84.7,0.0,0.0,0.0,0.0,15795.0 MiB,5825.3 MiB,4259.8 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10743.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,77,1690315286,469765,python,44160,35380,7400,100.0,0.2,356,2,305,49,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,5825.4 MiB,4259.7 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10743.9 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,78,1690315287,469765,python,44160,35380,7400,100.0,0.2,356,2,305,49,0,13.1,0.8,0.0,85.4,0.8,0.0,0.0,0.0,15795.0 MiB,5824.6 MiB,4260.5 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10743.2 MiB
Python 3.12.0b1,binarytrees_compatible_all.py 21,79,1690315288,469765,python,44160,35380,7400,100.0,0.2,356,2,305,49,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,5824.1 MiB,4261.0 MiB,5709.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10742.7 MiB
